projection_1	angle_1	projection_2	angle_2	score
88	265	68	190	24.127742051269493
68	190	89	65	40.60264778461112
89	65	68	190	40.60264778461112
68	255	90	35	26.77449009211686
90	35	68	255	26.77449009211686
68	55	91	340	98.74747290043823
91	340	68	55	98.74747290043823
68	55	92	150	101.0312395862763
92	150	68	55	101.0312395862763
68	275	93	35	27.912385975597566
93	35	68	275	27.912385975597566
68	35	94	225	17.571171731525286
94	225	68	35	17.571171731525286
68	205	95	255	36.939009240300265
95	255	68	205	36.939009240300265
68	30	96	95	103.91900555225456
96	95	68	30	103.91900555225456
68	280	97	120	86.61023894671347
97	120	68	280	86.61023894671347
68	345	98	320	89.20107012424732
98	320	68	345	89.20107012424732
68	10	99	80	16.997896723185363
99	80	68	10	16.997896723185363
69	270	70	320	148.76798523910375
70	320	69	270	148.76798523910375
69	180	71	295	117.22728576763667
71	295	69	180	117.22728576763667
69	335	72	275	124.62017026598755
72	275	69	335	124.62017026598755
69	30	73	330	91.10006906044411
73	330	69	30	91.10006906044411
69	125	74	265	136.40558977556861
74	265	69	125	136.40558977556861
69	265	75	115	92.46472339750306
75	115	69	265	92.46472339750306
69	155	76	70	138.8780461737129
76	70	69	155	138.8780461737129
69	140	77	45	127.50686673520431
77	45	69	140	127.50686673520431
69	155	78	130	20.85188758525321
78	130	69	155	20.85188758525321
69	130	79	45	76.0181768118056
79	45	69	130	76.0181768118056
69	340	80	150	21.078270172950507
80	150	69	340	21.078270172950507
69	140	81	260	41.239069081265534
81	260	69	140	41.239069081265534
69	130	82	285	26.098242708049135
82	285	69	130	26.098242708049135
69	240	83	55	8.37414745468077
83	55	69	240	8.37414745468077
69	240	84	225	14.420398048161012
84	225	69	240	14.420398048161012
69	85	85	160	194.2472448196243
85	160	69	85	194.2472448196243
69	135	86	35	94.5272771816008
86	35	69	135	94.5272771816008
69	305	87	125	103.34933965923977
87	125	69	305	103.34933965923977
69	330	88	105	32.576882886357694
88	105	69	330	32.576882886357694
69	335	89	280	40.73355992927952
89	280	69	335	40.73355992927952
69	340	90	165	31.044461583358895
90	165	69	340	31.044461583358895
69	30	91	330	89.64960677942278
91	330	69	30	89.64960677942278
69	35	92	195	90.73920558976198
92	195	69	35	90.73920558976198
69	80	93	255	35.1959806794805
93	255	69	80	35.1959806794805
69	50	94	290	21.38427264540183
94	290	69	50	21.38427264540183
69	315	95	100	52.859627897717
95	100	69	315	52.859627897717
69	125	96	100	111.57972648852183
96	100	69	125	111.57972648852183
69	35	97	300	97.22976661847834
97	300	69	35	97.22976661847834
69	165	98	345	100.95176691917057
98	345	69	165	100.95176691917057
69	145	99	100	33.018089300653216
99	100	69	145	33.018089300653216
70	115	71	25	258.2784448080516
71	25	70	115	258.2784448080516
70	305	72	235	266.7438153223118
72	235	70	305	266.7438153223118
70	285	73	295	65.2453069093345
73	295	70	285	65.2453069093345
70	120	74	235	275.53196991530035
74	235	70	120	275.53196991530035
70	105	75	270	65.48694717517907
75	270	70	105	65.48694717517907
70	120	76	5	276.6259296149436
76	5	70	120	276.6259296149436
70	310	77	145	274.97154584905905
77	145	70	310	274.97154584905905
70	140	78	60	171.25896799198614
78	60	70	140	171.25896799198614
70	115	79	115	221.42144940862295
79	115	70	115	221.42144940862295
70	140	80	260	167.75325702414074
80	260	70	140	167.75325702414074
70	315	81	85	204.9108876114729
81	85	70	315	204.9108876114729
70	315	82	75	174.21554194337403
82	75	70	315	174.21554194337403
70	320	83	85	151.09086413928708
83	85	70	320	151.09086413928708
70	320	84	250	160.42406012757368
84	250	70	320	160.42406012757368
70	330	85	20	50.83699929861725
85	20	70	330	50.83699929861725
70	125	86	340	236.43060546083657
86	340	70	125	236.43060546083657
70	300	87	110	245.16630667588407
87	110	70	300	245.16630667588407
70	315	88	240	192.64246650532033
88	240	70	315	192.64246650532033
70	130	89	75	207.08220115255585
89	75	70	130	207.08220115255585
70	320	90	95	179.3927621030868
90	95	70	320	179.3927621030868
70	285	91	295	67.79365535438156
91	295	70	285	67.79365535438156
70	285	92	105	65.25158114973063
92	105	70	285	65.25158114973063
70	140	93	265	171.19585167445334
93	265	70	140	171.19585167445334
70	140	94	325	160.8753394435384
94	325	70	140	160.8753394435384
70	125	95	15	202.99274026797144
95	15	70	125	202.99274026797144
70	120	96	120	255.40890796916617
96	120	70	120	255.40890796916617
70	250	97	265	218.45553887727672
97	265	70	250	218.45553887727672
70	130	98	0	261.3879662649092
98	0	70	130	261.3879662649092
70	140	99	140	179.90199894122654
99	140	70	140	179.90199894122654
71	150	72	200	23.746265759288555
72	200	71	150	23.746265759288555
71	10	73	125	197.048848735486
73	125	71	10	197.048848735486
71	10	74	225	47.72990147061313
74	225	71	10	47.72990147061313
71	25	75	280	198.53191107812071
75	280	71	25	198.53191107812071
71	265	76	115	44.187437554728
76	115	71	265	44.187437554728
71	130	77	140	27.638055179388992
77	140	71	130	27.638055179388992
71	110	78	325	100.03867818464197
78	325	71	110	100.03867818464197
71	195	79	295	45.49603935004691
79	295	71	195	45.49603935004691
71	290	80	335	101.48749473045243
80	335	71	290	101.48749473045243
71	110	81	110	89.82150062649207
81	110	71	110	89.82150062649207
71	295	82	210	110.66567069346269
82	210	71	295	110.66567069346269
71	290	83	350	117.9109617345988
83	350	71	290	117.9109617345988
71	295	84	180	108.08337333632876
84	180	71	295	108.08337333632876
71	10	85	155	304.0415913438097
85	155	71	10	304.0415913438097
71	350	86	310	37.527344075171776
86	310	71	350	37.527344075171776
71	355	87	270	38.962461211498
87	270	71	355	38.962461211498
71	115	88	205	91.42618566472827
88	205	71	115	91.42618566472827
71	285	89	110	90.7355827739261
89	110	71	285	90.7355827739261
71	285	90	350	91.97308064754573
90	350	71	285	91.97308064754573
71	190	91	305	195.740201455718
91	305	71	190	195.740201455718
71	200	92	120	198.0636178807999
92	120	71	200	198.0636178807999
71	115	93	205	99.43888262601054
93	205	71	115	99.43888262601054
71	230	94	115	110.30120867751447
94	115	71	230	110.30120867751447
71	320	95	5	83.29236689635408
95	5	71	320	83.29236689635408
71	335	96	160	26.708750561842585
96	160	71	335	26.708750561842585
71	270	97	130	38.867706397685936
97	130	71	270	38.867706397685936
71	285	98	350	39.100349875340584
98	350	71	285	39.100349875340584
71	135	99	205	100.74095915979484
99	205	71	135	100.74095915979484
72	180	73	335	202.92894462478282
73	335	72	180	202.92894462478282
72	290	74	95	39.74122308899937
74	95	72	290	39.74122308899937
72	60	75	300	204.0648025945188
75	300	72	60	204.0648025945188
72	150	76	265	39.72881755239535
76	265	72	150	39.72881755239535
72	215	77	175	30.728925791882848
77	175	72	215	30.728925791882848
72	95	78	130	108.07260636314442
78	130	72	95	108.07260636314442
72	265	79	335	52.03568055086652
79	335	72	265	52.03568055086652
72	95	80	325	108.46108618295989
80	325	72	95	108.46108618295989
72	100	81	275	93.71220981901351
81	275	72	100	93.71220981901351
72	270	82	5	113.57113620774098
82	5	72	270	113.57113620774098
72	280	83	155	121.8841437633984
83	155	72	280	121.8841437633984
72	285	84	110	113.14367246804865
84	110	72	285	113.14367246804865
72	55	85	155	309.2658328250887
85	155	72	55	309.2658328250887
72	85	86	15	33.02440663431544
86	15	72	85	33.02440663431544
72	280	87	145	37.283226864914894
87	145	72	280	37.283226864914894
72	285	88	235	100.69588397499366
88	235	72	285	100.69588397499366
72	105	89	225	94.29282203501425
89	225	72	105	94.29282203501425
72	105	90	315	98.74523366243965
90	315	72	105	98.74523366243965
72	0	91	160	201.3236361127116
91	160	72	0	201.3236361127116
72	240	92	135	203.38279230773813
92	135	72	240	203.38279230773813
72	105	93	120	103.19532270751613
93	120	72	105	103.19532270751613
72	110	94	230	114.57298362640532
94	230	72	110	114.57298362640532
72	185	95	190	85.59040818485273
95	190	72	185	85.59040818485273
72	110	96	210	34.10120718061284
96	210	72	110	34.10120718061284
72	295	97	130	42.43783381864388
97	130	72	295	42.43783381864388
72	295	98	330	36.1583011170095
98	330	72	295	36.1583011170095
72	105	99	85	109.04936644351545
99	85	72	105	109.04936644351545
73	125	74	235	217.46276785984432
74	235	73	125	217.46276785984432
73	120	75	275	15.525357949942238
75	275	73	120	15.525357949942238
73	130	76	5	214.69122807180003
76	5	73	130	214.69122807180003
73	150	77	45	209.30435003693108
77	45	73	150	209.30435003693108
73	140	78	60	106.81803887724347
78	60	73	140	106.81803887724347
73	310	79	300	157.4324033107442
79	300	73	310	157.4324033107442
73	20	80	250	107.23355463597603
80	250	73	20	107.23355463597603
73	160	81	280	126.51879713799626
81	280	73	160	126.51879713799626
73	160	82	185	100.69555664866495
82	185	73	160	100.69555664866495
73	200	83	25	93.59979482407655
83	25	73	200	93.59979482407655
73	20	84	250	98.84159963357985
84	250	73	20	98.84159963357985
73	275	85	340	118.32314993816824
85	340	73	275	118.32314993816824
73	155	86	285	174.31281039505987
86	285	73	155	174.31281039505987
73	135	87	290	185.26366831290284
87	290	73	135	185.26366831290284
73	150	88	55	120.23836029724104
88	55	73	150	120.23836029724104
73	150	89	80	132.92089701739226
89	80	73	150	132.92089701739226
73	200	90	85	114.73553409172747
90	85	73	200	114.73553409172747
73	110	91	115	8.681035983754887
91	115	73	110	8.681035983754887
73	170	92	345	10.105202702185995
92	345	73	170	10.105202702185995
73	20	93	85	109.24012104005227
93	85	73	20	109.24012104005227
73	20	94	315	98.76198715833605
94	315	73	20	98.76198715833605
73	140	95	40	130.81605289369506
95	40	73	140	130.81605289369506
73	310	96	300	194.49512755852732
96	300	73	310	194.49512755852732
73	270	97	265	164.07329020664122
97	265	73	270	164.07329020664122
73	340	98	165	184.38327498669483
98	165	73	340	184.38327498669483
73	330	99	145	112.15934823033615
99	145	73	330	112.15934823033615
74	25	75	275	218.01656459623734
75	275	74	25	218.01656459623734
74	240	76	15	32.1320032441204
76	15	74	240	32.1320032441204
74	265	77	60	33.51052589717987
77	60	74	265	33.51052589717987
74	85	78	275	118.70518719201502
78	275	74	85	118.70518719201502
74	95	79	0	69.0308867074744
79	0	74	95	69.0308867074744
74	80	80	270	122.78160355953192
80	270	74	80	122.78160355953192
74	95	81	270	106.64906952424145
81	270	74	95	106.64906952424145
74	265	82	265	126.43223616462154
82	265	74	265	126.43223616462154
74	270	83	315	134.2545985457585
83	315	74	270	134.2545985457585
74	255	84	200	125.58168419187322
84	200	74	255	125.58168419187322
74	235	85	175	321.16389295264275
85	175	74	235	321.16389295264275
74	55	86	155	52.122830328335304
86	155	74	55	52.122830328335304
74	245	87	290	40.22966567521827
87	290	74	245	40.22966567521827
74	270	88	260	113.11896804320773
88	260	74	270	113.11896804320773
74	95	89	45	108.45946440572175
89	45	74	95	108.45946440572175
74	265	90	305	111.34612203550901
90	305	74	265	111.34612203550901
74	235	91	125	215.9668938933919
91	125	74	235	215.9668938933919
74	25	92	295	217.8369523602575
92	295	74	25	217.8369523602575
74	75	93	225	115.4473488812837
93	225	74	75	115.4473488812837
74	265	94	0	125.90513897688537
94	0	74	265	125.90513897688537
74	85	95	255	96.16729816755327
95	255	74	85	96.16729816755327
74	265	96	100	33.62061760893977
96	100	74	265	33.62061760893977
74	205	97	215	47.96830914634003
97	215	74	205	47.96830914634003
74	95	98	135	44.38488820731046
98	135	74	95	44.38488820731046
74	270	99	280	117.41980048783478
99	280	74	270	117.41980048783478
75	110	76	175	216.6083529194999
76	175	75	110	216.6083529194999
75	125	77	220	208.66720526983278
77	220	75	125	208.66720526983278
75	120	78	235	106.03885534785827
78	235	75	120	106.03885534785827
75	110	79	305	159.21893719873307
79	305	75	110	159.21893719873307
75	120	80	75	107.32777254138261
80	75	75	120	107.32777254138261
75	135	81	100	127.45256617982632
81	100	75	135	127.45256617982632
75	135	82	5	101.33258678565743
82	5	75	135	101.33258678565743
75	355	83	25	92.21769803715921
83	25	75	355	92.21769803715921
75	115	84	250	101.25598923195155
84	250	75	115	101.25598923195155
75	110	85	335	117.60346249615841
85	335	75	110	117.60346249615841
75	310	86	285	175.9153148432248
86	285	75	310	175.9153148432248
75	295	87	295	185.631941131736
87	295	75	295	185.631941131736
75	305	88	55	119.46764772521546
88	55	75	305	119.46764772521546
75	130	89	230	132.14825692234135
89	230	75	130	132.14825692234135
75	300	90	270	116.16492557179183
90	270	75	300	116.16492557179183
75	325	91	175	12.423815436098032
91	175	75	325	12.423815436098032
75	295	92	310	7.685953167352286
92	310	75	295	7.685953167352286
75	295	93	265	109.35984585736169
93	265	75	295	109.35984585736169
75	120	94	145	99.54747932467066
94	145	75	120	99.54747932467066
75	305	95	50	131.00871010376906
95	50	75	305	131.00871010376906
75	185	96	300	195.369515626079
96	300	75	185	195.369515626079
75	245	97	90	166.90952437733887
97	90	75	245	166.90952437733887
75	320	98	335	185.9960708842795
98	335	75	320	185.9960708842795
75	170	99	315	113.08045961739454
99	315	75	170	113.08045961739454
76	255	77	110	26.60528278206451
77	110	76	255	26.60528278206451
76	75	78	140	121.00099130000312
78	140	76	75	121.00099130000312
76	0	79	120	64.08734952725224
79	120	76	0	64.08734952725224
76	250	80	145	123.25871308890048
80	145	76	250	123.25871308890048
76	305	81	90	114.9906303687084
81	90	76	305	114.9906303687084
76	65	82	210	132.48031333548548
82	210	76	65	132.48031333548548
76	130	83	135	137.93976577964872
83	135	76	130	137.93976577964872
76	255	84	355	129.312897612922
84	355	76	255	129.312897612922
76	5	85	160	322.5939428326325
85	160	76	5	322.5939428326325
76	185	86	160	53.12325435683752
86	160	76	185	53.12325435683752
76	140	87	30	38.95155438713451
87	30	76	140	38.95155438713451
76	125	88	65	116.00082654882706
88	65	76	125	116.00082654882706
76	75	89	110	109.91537869294089
89	110	76	75	109.91537869294089
76	75	90	350	112.79476338256971
90	350	76	75	112.79476338256971
76	185	91	315	213.5340902262618
91	315	76	185	213.5340902262618
76	180	92	125	215.66809646919435
92	125	76	180	215.66809646919435
76	235	93	220	117.59120755053004
93	220	76	235	117.59120755053004
76	305	94	220	131.10473928179516
94	220	76	305	131.10473928179516
76	55	95	10	100.83715642821804
95	10	76	55	100.83715642821804
76	15	96	125	32.3392214347696
96	125	76	15	32.3392214347696
76	120	97	125	56.05111302624457
97	125	76	120	56.05111302624457
76	65	98	5	49.33267244358596
98	5	76	65	49.33267244358596
76	60	99	25	115.51472868704771
99	25	76	60	115.51472868704771
77	60	78	105	110.42281732121334
78	105	77	60	110.42281732121334
77	45	79	150	56.95609843617471
79	150	77	45	56.95609843617471
77	65	80	295	112.86901752672436
80	295	77	65	112.86901752672436
77	60	81	85	100.24066507663024
81	85	77	60	100.24066507663024
77	225	82	30	116.46231221739075
82	30	77	225	116.46231221739075
77	45	83	330	124.49403644884272
83	330	77	45	124.49403644884272
77	225	84	10	117.16034771478441
84	10	77	225	117.16034771478441
77	190	85	0	318.7913726530236
85	0	77	190	318.7913726530236
77	65	86	40	43.40589013429918
86	40	77	65	43.40589013429918
77	60	87	210	45.23496940917306
87	210	77	60	45.23496940917306
77	225	88	235	101.84209533471044
88	235	77	225	101.84209533471044
77	60	89	65	99.13548043954013
89	65	77	60	99.13548043954013
77	45	90	320	103.94398907273751
90	320	77	45	103.94398907273751
77	220	91	330	206.73267867551476
91	330	77	220	206.73267867551476
77	40	92	320	208.6236106469787
92	320	77	40	208.6236106469787
77	45	93	35	107.91448873765863
93	35	77	45	107.91448873765863
77	240	94	195	117.36398138273677
94	195	77	240	117.36398138273677
77	60	95	75	85.51192277028616
95	75	77	60	85.51192277028616
77	245	96	275	32.725025897620434
96	275	77	245	32.725025897620434
77	255	97	125	50.031436225567006
97	125	77	255	50.031436225567006
77	240	98	135	48.319799552834375
98	135	77	240	48.319799552834375
77	55	99	80	107.0741767134088
99	80	77	55	107.0741767134088
78	50	79	55	60.468600049327
79	55	78	50	60.468600049327
78	335	80	170	10.709483398053475
80	170	78	335	10.709483398053475
78	145	81	295	30.431005016811955
81	295	78	145	30.431005016811955
78	280	82	95	26.466256320263263
82	95	78	280	26.466256320263263
78	300	83	155	29.536121315350233
83	155	78	300	29.536121315350233
78	200	84	200	24.926378120100747
84	200	78	200	24.926378120100747
78	60	85	175	217.94491340592913
85	175	78	60	217.94491340592913
78	290	86	215	78.1623989977353
86	215	78	290	78.1623989977353
78	280	87	20	87.39737072610737
87	20	78	280	87.39737072610737
78	125	88	285	22.343240401402646
88	285	78	125	22.343240401402646
78	315	89	285	24.733632280094024
89	285	78	315	24.733632280094024
78	145	90	0	12.96059268922915
90	0	78	145	12.96059268922915
78	240	91	325	104.39898060353946
91	325	78	240	104.39898060353946
78	235	92	135	106.54034448891149
92	135	78	235	106.54034448891149
78	215	93	55	22.097141582695997
93	55	78	215	22.097141582695997
78	45	94	315	22.93183798143631
94	315	78	45	22.93183798143631
78	290	95	100	35.329881981828464
95	100	78	290	35.329881981828464
78	100	96	200	94.4800971931651
96	200	78	100	94.4800971931651
78	25	97	300	74.06005711854324
97	300	78	25	74.06005711854324
78	110	98	130	82.44243478589965
98	130	78	110	82.44243478589965
78	300	99	280	25.172545698560977
99	280	78	300	25.172545698560977
79	60	80	250	62.200501903715576
80	250	79	60	62.200501903715576
79	170	81	95	52.78589499192808
